place_id,name,main_category,sub_category,kakao_category,address_road,address_jibun,lat,lon,region,region_depth_2,phone
P_0590,욜다 서귀포 중문점,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 색달중앙로 192,제주특별자치도 서귀포시 색달동 1149-1,33.271504200000003,126.414423,남부,서귀포시,064-738-0011
P_0591,용이식당,식당,음식점,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",제주특별자치도 서귀포시 중앙로79번길 9,제주특별자치도 서귀포시 서귀동 297-6,33.251181799999998,126.56047409999999,남부,서귀포시,064-732-7892
P_0592,우미,식당,카페,음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 남원읍 위미대성로 125-46,제주특별자치도 서귀포시 남원읍 위미리 1119-1,33.291422300000001,126.67615499999999,남부,서귀포시,010-6358-3321
P_0593,우솔해장국,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 서귀포시 동홍남로82번길 1,제주특별자치도 서귀포시 동홍동 417-1,33.256679099999999,126.5770854,남부,서귀포시,064-733-1010
P_0594,우정곱창 서귀포점,식당,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",제주특별자치도 서귀포시 동홍남로 61,제주특별자치도 서귀포시 동홍동 105-8,33.257046500000001,126.57508110000001,남부,서귀포시,064-763-1113
P_0595,우정회센타 2호점,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 서귀포시 중앙로54번길 38,제주특별자치도 서귀포시 서귀동 276-2,33.249818900000001,126.5636035,남부,서귀포시,064-732-0303
P_0596,우정회센타 중문점,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 서귀포시 천제연로 179,제주특별자치도 서귀포시 중문동 2085,33.251882500000001,126.4238199,남부,서귀포시,064-738-7677
P_0597,웅담식당,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 중앙로59번길 5,제주특별자치도 서귀포시 서귀동 295-3,33.249884799999997,126.56097819999999,남부,서귀포시,064-762-6442
P_0598,원보뷔페본점,식당,음식점,음식점 > 뷔페,제주특별자치도 서귀포시 516로 204,제주특별자치도 서귀포시 토평동 2219,33.271366399999998,126.58579709999999,남부,서귀포시,064-739-8997
P_0599,원조남원포구식당,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 남원읍 남원회관로 53,제주특별자치도 서귀포시 남원읍 남원리 111-2,33.278328100000003,126.7188124,남부,서귀포시,064-752-9000
P_0600,위미국밥,식당,음식점,음식점 > 한식 > 국밥,제주특별자치도 서귀포시 남원읍 위미중앙로 178,제주특별자치도 서귀포시 남원읍 위미리 2814,33.274236700000003,126.6626708,남부,서귀포시,064-764-1639
P_0601,위미모녀분식,식당,음식점,음식점 > 분식,제주 서귀포시 태위로 257,제주특별자치도 서귀포시 남원읍 위미리 939-7,33.275350299999999,126.67488400000001,남부,서귀포시,0507-1346-1398
P_0602,유경분식,식당,음식점,,제주특별자치도 서귀포시 대정읍 상모로 319,제주특별자치도 서귀포시 대정읍 하모리 816-1,33.222394020000003,126.2553432,남부,서귀포시,
P_0603,유달식당,식당,음식점,음식점 > 중식 > 중국요리,제주특별자치도 서귀포시 일주동로 8106,제주특별자치도 서귀포시 하효동 314,33.262211899999997,126.620527,남부,서귀포시,064-767-0424
P_0604,유동커피,식당,카페,음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 태평로 406-1,제주특별자치도 서귀포시 서귀동 581-4,33.244538800000001,126.5637711,남부,서귀포시,064-733-6662
P_0605,유림향막창,식당,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",제주특별자치도 서귀포시 중앙로47번길 3,제주특별자치도 서귀포시 서귀동 294-4,33.248635999999998,126.56122139999999,남부,서귀포시,064-733-8140
P_0606,육떡식당 문어떡볶이 본점,식당,음식점,,제주특별자치도 서귀포시 천제연로178번길 19,제주특별자치도 서귀포시 중문동 2130-11,33.25027102,126.4236745,남부,서귀포시,
P_0607,육지것들,식당,BAR,"음식점 > 술집 > 호프,요리주점",제주특별자치도 서귀포시 천제연로188번길 12,제주특별자치도 서귀포시 중문동 2123-1,33.250501100000001,126.4241949,남부,서귀포시,010-8929-0604
P_0608,은빌레식당,식당,음식점,음식점 > 뷔페 > 한식뷔페,제주 서귀포시 의귀로 120,제주특별자치도 서귀포시 남원읍 의귀리 794,33.311483299999999,126.71662379999999,남부,서귀포시,064-764-2221
P_0609,은설식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 태위로 686,제주특별자치도 서귀포시 남원읍 남원리 99-2,33.279220000000002,126.7198049,남부,서귀포시,064-764-7744
P_0610,은희네해장국 서귀포점,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 서귀포시 516로 84,제주특별자치도 서귀포시 토평동 1001-7,33.260485000000003,126.5821782,남부,서귀포시,064-767-0039
P_0611,의귀리부부막국수,식당,음식점,음식점 > 한식 > 국수,제주특별자치도 서귀포시 남원읍 한신로 252-6,제주특별자치도 서귀포시 남원읍 의귀리 841,33.311126399999999,126.7176795,남부,서귀포시,
P_0612,이가신쭈꾸미,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 이중섭로 12-1,제주특별자치도 서귀포시 서귀동 417,33.246957999999999,126.5640993,남부,서귀포시,064-763-0088
P_0613,이루다스시 서귀포 올레시장 본점,식당,음식점,"음식점 > 일식 > 초밥,롤",제주특별자치도 서귀포시 동문로 45,제주특별자치도 서귀포시 서귀동 269-12,33.250222800000003,126.5655467,남부,서귀포시,064-763-9991
P_0614,이루후제 서귀포본점,식당,음식점,,제주특별자치도 서귀포시 남원읍 하신로 63,제주특별자치도 서귀포시 남원읍 하례리 210,33.259729739999997,126.6301594,남부,서귀포시,
P_0615,이치카,식당,음식점,음식점 > 일식 > 일본식라면,제주특별자치도 서귀포시 남원읍 신례로 308,제주특별자치도 서귀포시 남원읍 신례리 1005-4,33.290128199999998,126.6277176,남부,서귀포시,064-738-9282
P_0616,이태리치킨 법환본점,식당,음식점,음식점 > 치킨,제주특별자치도 서귀포시 이어도로 932,제주특별자치도 서귀포시 법환동 263-1,33.238100899999999,126.51397540000001,남부,서귀포시,064-739-8525
P_0617,인스밀,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22,제주특별자치도 서귀포시 대정읍 일과리 1291,33.238467900000003,126.2292446,남부,서귀포시,0502-5551-5303
P_0618,자갈치아구찜,식당,음식점,"음식점 > 한식 > 해물,생선 > 아구",제주특별자치도 서귀포시 중정로91번길 9,제주특별자치도 서귀포시 서귀동 272-40,33.249243,126.565545,남부,서귀포시,064-767-9618
P_0619,자리돔횟집,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 서귀포시 동홍동로 7,제주특별자치도 서귀포시 동홍동 473-2,33.255533999999997,126.57456000000001,남부,서귀포시,064-733-1239
P_0620,자연샤브 서귀포신시가지점,식당,음식점,,제주특별자치도 서귀포시 서호남로 65,제주특별자치도 서귀포시 서호동 1615-10,33.250412920000002,126.5195488,남부,서귀포시,
P_0621,전원일기 본점,식당,음식점,음식점 > 한식 > 쌈밥,제주특별자치도 서귀포시 이어도로 1065,제주특별자치도 서귀포시 서호동 24,33.246142399999997,126.52448269999999,남부,서귀포시,064-739-1620
P_0622,정옥제과,식당,카페,"음식점 > 간식 > 제과,베이커리",제주특별자치도 서귀포시 중앙로48번길 18,제주특별자치도 서귀포시 서귀동 275-1,33.249192600000001,126.56352680000001,남부,서귀포시,
P_0623,정원,식당,음식점,,제주특별자치도 서귀포시 동홍북로35번길 15,제주특별자치도 서귀포시 동홍동 632-2,33.260379829999998,126.57232689999999,남부,서귀포시,
P_0624,정이가네,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 신동로27번길 23,제주특별자치도 서귀포시 서호동 1470-7,33.251940900000001,126.5111431,남부,서귀포시,064-739-9868
P_0625,제로정류장,식당,,음식점 > 카페,제주특별자치도 서귀포시 중앙로 50,제주특별자치도 서귀포시 서귀동 291-40,33.24898658,126.56191889999999,남부,서귀포시,0503-7154-2089
P_0626,제주갈치대기정,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 이어도로 41,제주특별자치도 서귀포시 대포동 1787,33.240285,126.4285608,남부,서귀포시,064-739-1041
P_0627,제주고로 무릉 본점,식당,음식점,,제주특별자치도 서귀포시 대정읍 서삼중로 94,제주특별자치도 서귀포시 대정읍 무릉리 2892-1,33.271185469999999,126.20259679999999,남부,서귀포시,
P_0628,제주길,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 서문서로 16-1,제주특별자치도 서귀포시 서귀동 325-23,33.248950399999998,126.5567963,남부,서귀포시,0507-1419-2058
P_0629,제주막창,식당,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",제주특별자치도 서귀포시 중정로91번길 12,제주특별자치도 서귀포시 서귀동 257-11,33.249427599999997,126.56561499999999,남부,서귀포시,064-763-9229
P_0630,제주미향해장국 중문본점,식당,음식점,,제주특별자치도 서귀포시 천제연로 135,제주특별자치도 서귀포시 중문동 1489-2,33.253704329999998,126.419742,남부,서귀포시,
P_0631,제주부싯돌,식당,음식점,"음식점 > 한식 > 육류,고기 > 오리",제주특별자치도 서귀포시 중정로91번길 58,제주특별자치도 서귀포시 서귀동 286-26,33.2518946,126.56167840000001,남부,서귀포시,064-733-0034
P_0632,제주약수터,식당,BAR,"음식점 > 술집 > 호프,요리주점",제주특별자치도 서귀포시 중앙로 35,제주특별자치도 서귀포시 서귀동 294-20,33.2477327,126.5616684,남부,서귀포시,064-805-6572
P_0633,제주약수터 올레시장점,식당,BAR,음식점 > 양식,제주특별자치도 서귀포시 중앙로48번길 10,제주특별자치도 서귀포시 서귀동 292-1,33.249020299999998,126.5627499,남부,서귀포시,064-901-6632
P_0634,제주옹심이메밀칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 서귀포시 토평남로48번길 18,제주특별자치도 서귀포시 토평동 1117-1,33.262394999999998,126.59202620000001,남부,서귀포시,064-733-3060
P_0635,제주인화찐빵,식당,음식점,"서비스,산업 > 식품 > 식품가공,제조",제주특별자치도 서귀포시 동홍로 19,제주특별자치도 서귀포시 서귀동 260-40,33.250296800000001,126.56764920000001,남부,서귀포시,064-733-3477
P_0636,제주청보리,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 서호호근로96번길 9,제주특별자치도 서귀포시 호근동 1773-4,33.255769299999997,126.5254551,남부,서귀포시,064-739-3380
P_0637,제주할망뚝배기,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 칠십리로 92,제주특별자치도 서귀포시 서귀동 759-10,33.240518799999997,126.56556879999999,남부,서귀포시,0507-1426-9936
P_0638,종명식육식당,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 천지로 58,제주특별자치도 서귀포시 서귀동 301-5,33.252467899999999,126.5593736,남부,서귀포시,010-9073-9604
P_0639,주공한라식육식당,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 동홍중앙로 30,제주특별자치도 서귀포시 동홍동 119-1,33.253266699999998,126.5720889,남부,서귀포시,064-733-5391
P_0640,죽림횟집,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 서귀포시 솔동산로 5-1,제주특별자치도 서귀포시 서귀동 579-3,33.244222000000001,126.564421,남부,서귀포시,064-733-7688
P_0641,중문갈치노릇 서귀포중문점,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 1100로49번길 28-19,제주특별자치도 서귀포시 중문동 1751-1,33.256262300000003,126.43214829999999,남부,서귀포시,
P_0642,중문고등어쌈밥,식당,음식점,음식점 > 한식 > 쌈밥,제주특별자치도 서귀포시 일주서로 1240,제주특별자치도 서귀포시 상예동 3706,33.265274499999997,126.38092690000001,남부,서귀포시,064-738-2457
P_0643,중문그때그집 숙성 서귀포 본점,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 상예로 181-28,제주특별자치도 서귀포시 상예동 1714-1,33.264275699999999,126.39009129999999,남부,서귀포시,064-784-9244
P_0644,중문별장,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 천제연로 337,제주특별자치도 서귀포시 회수동 617,33.252339499999998,126.44021429999999,남부,서귀포시,0507-1439-3427
P_0645,중문색달통갈치 본점,식당,음식점,,제주특별자치도 서귀포시 일주서로 993,제주특별자치도 서귀포시 색달동 2088-1,33.258362030000001,126.404527,남부,서귀포시,
P_0646,중문수두리보말칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 서귀포시 천제연로 192,제주특별자치도 서귀포시 중문동 2056-2,33.251578500000001,126.42499979999999,남부,서귀포시,064-739-1070
P_0647,중문정,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 상예로 226,제주특별자치도 서귀포시 상예동 1757-1,33.264903500000003,126.39352479999999,남부,서귀포시,064-738-6264
P_0648,중문조림식당,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 천제연로 170,제주특별자치도 서귀포시 중문동 2116-1,33.251828600000003,126.4227446,남부,서귀포시,064-738-2139
P_0649,중앙통닭,식당,음식점,음식점 > 치킨,제주특별자치도 서귀포시 중앙로48번길 14-1,제주특별자치도 서귀포시 서귀동 275-27,33.2491348,126.5632756,남부,서귀포시,064-733-3521
P_0650,진성식당,식당,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",제주특별자치도 서귀포시 대정읍 추사로 47,제주특별자치도 서귀포시 대정읍 인성리 728-5,33.249606,126.2778076,남부,서귀포시,064-794-0258
P_0651,집나간왕새우바람난조개구이 서귀포 올레시장본점,식당,음식점,,제주특별자치도 서귀포시 명동로 14,제주특별자치도 서귀포시 서귀동 418-5,33.246950390000002,126.563396,남부,서귀포시,
P_0652,짜장마을,식당,음식점,음식점 > 중식 > 중국요리,제주특별자치도 서귀포시 남원읍 태위로 672-7,제주특별자치도 서귀포시 남원읍 남원리 111,33.278325600000002,126.71863089999999,남부,서귀포시,064-764-8880
P_0653,짱구분식,식당,음식점,음식점 > 분식,제주특별자치도 서귀포시 중동로48번길 3,제주특별자치도 서귀포시 서귀동 254-2,33.250174399999999,126.56714479999999,남부,서귀포시,064-762-6389
P_0654,쭈꾸쭈꾸쭈꾸미,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 명동로 32,제주특별자치도 서귀포시 서귀동 410-7,33.247380700000001,126.56539549999999,남부,서귀포시,064-762-7270
P_0655,찬밀면,식당,음식점,음식점 > 한식 > 냉면,제주특별자치도 서귀포시 신동로 129,제주특별자치도 서귀포시 서호동 1164-1,33.259929999999997,126.51444100000001,남부,서귀포시,064-733-6466
P_0656,처가집연탄구이,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 하신상로 12,제주특별자치도 서귀포시 하효동 188,33.261870500000001,126.6177635,남부,서귀포시,064-767-5005
P_0657,천금숯불갈비,식당,음식점,"음식점 > 한식 > 육류,고기 > 갈비",제주특별자치도 서귀포시 신동로67번길 9,제주특별자치도 서귀포시 서호동 1459-6,33.254662199999999,126.51213540000001,남부,서귀포시,064-739-3927
P_0658,천일만두,식당,음식점,음식점 > 중식,제주특별자치도 서귀포시 서문로 25,제주특별자치도 서귀포시 서귀동 306-5,33.250534999999999,126.5590911,남부,서귀포시,064-733-9799
P_0659,천짓골식당,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 중앙로41번길 4,제주특별자치도 서귀포시 서귀동 294-10,33.248245500000003,126.56133869999999,남부,서귀포시,064-763-0399
P_0660,청솔골,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 동홍로 114,제주특별자치도 서귀포시 동홍동 588-6,33.2588151,126.5686936,남부,서귀포시,064-763-9145
P_0661,초로,식당,음식점,음식점 > 한식 > 냉면,제주특별자치도 서귀포시 대정읍 동일하모로 212,제주특별자치도 서귀포시 대정읍 하모리 1534-1,33.225622100000002,126.2537537,남부,서귀포시,064-792-0215
P_0662,충남식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 솔동산로 26,제주특별자치도 서귀포시 서귀동 644-5,33.242659600000003,126.5634,남부,서귀포시,064-762-7013
P_0663,치킨나라,식당,음식점,음식점 > 치킨,제주특별자치도 서귀포시 홍중로 8,제주특별자치도 서귀포시 서홍동 440-14,33.253620499999997,126.5590694,남부,서귀포시,064-763-3478
P_0664,치킨나라 위미점,식당,음식점,음식점 > 치킨,제주특별자치도 서귀포시 남원읍 태위로 178,제주특별자치도 서귀포시 남원읍 위미리 1846-1,33.275273400000003,126.66650509999999,남부,서귀포시,064-764-4579
P_0665,친봉산장,식당,음식점,음식점 > 카페,제주특별자치도 서귀포시 하신상로 417,제주특별자치도 서귀포시 상효동 1314-2,33.291251099999997,126.5965341,남부,서귀포시,0507-1442-5456
P_0666,카페 귤꽃다락,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 이어도로1027번길 34,제주특별자치도 서귀포시 서호동 133,33.2464145,126.52251390000001,남부,서귀포시,064-739-2323
P_0667,카페서연의집 건축학개론촬영지,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 남원읍 위미해안로 86,제주특별자치도 서귀포시 남원읍 위미리 2975,33.269396800000003,126.65555329999999,남부,서귀포시,064-764-7894
P_0668,카페숑,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 남원읍 공천포로 91,제주특별자치도 서귀포시 남원읍 신례리 27-6,33.266393200000003,126.64279860000001,남부,서귀포시,070-4191-0586
P_0669,카페오션,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 중문관광로72번길 29-51,제주특별자치도 서귀포시 색달동 2822-12,33.245896100000003,126.4129763,남부,서귀포시,010-3608-9936
P_0670,카페폴린,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 칠십리로 194,제주특별자치도 서귀포시 동홍동 286,33.246122200000002,126.573644,남부,서귀포시,070-7797-4226
P_0671,칼초네화덕피자,식당,음식점,음식점 > 양식 > 피자,제주특별자치도 서귀포시 예래로 115,제주특별자치도 서귀포시 상예동 762-9,33.252110600000002,126.39567529999999,남부,서귀포시,0507-1422-9387
P_0672,커뮤니테이블,식당,,음식점 > 한식,제주특별자치도 서귀포시 월평로 15,제주특별자치도 서귀포시 월평동 471-1,33.244807059999999,126.45928360000001,남부,서귀포시,064-739-1390
P_0673,커뮤니테이블시즌2 '가정식',식당,음식점,,제주특별자치도 서귀포시 월평로 15,제주특별자치도 서귀포시 월평동 471-1,33.244807059999999,126.45928360000001,남부,서귀포시,
P_0674,코미세,식당,음식점,음식점 > 일식,제주 서귀포시 서호중앙로 56-13,제주특별자치도 서귀포시 서호동 1615-3,33.252006799999997,126.5209093,남부,서귀포시,070-8851-1113
P_0675,코우,식당,음식점,음식점 > 일식,제주특별자치도 서귀포시 신중로13번길 3-5,제주특별자치도 서귀포시 강정동 146-4,33.256097400000002,126.5062515,남부,서귀포시,064-739-0789
P_0676,큰어멍식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 이어도로 1036,제주특별자치도 서귀포시 서호동 125-5,33.244340000000001,126.5220963,남부,서귀포시,064-739-5565
P_0677,큰엉식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 태위로 276,제주특별자치도 서귀포시 남원읍 위미리 935-4,33.275521099999999,126.6768148,남부,서귀포시,0502-5553-2606
P_0678,탐라밥상,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 위미중앙로241번길 24,제주특별자치도 서귀포시 남원읍 위미리 1675-5,33.274541300000003,126.66805979999999,남부,서귀포시,064-764-7309
P_0679,태성흑돈,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 칠십리로 47,제주특별자치도 서귀포시 서귀동 667-11,33.240741100000001,126.56178610000001,남부,서귀포시,064-762-2848
P_0680,테라로사 서귀포점,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 칠십리로658번길 27-16,제주특별자치도 서귀포시 하효동 1306-1,33.249527399999998,126.6188758,남부,서귀포시,1668-2764
P_0681,테라로사커피 중문 에코라운지 DT점,식당,카페,음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 일주서로 1166,제주특별자치도 서귀포시 상예동 2676,33.2649799,126.3885835,남부,서귀포시,1668-2764
P_0682,테왁,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 서호남로32번길 10-4,제주특별자치도 서귀포시 서호동 1551-9,33.249624300000001,126.5152051,남부,서귀포시,064-739-1562
P_0683,토끼떡공방,식당,,"음식점 > 간식 > 떡,한과",제주특별자치도 서귀포시 일주서로 1290,제주특별자치도 서귀포시 상예동 4640-3,33.264803149999999,126.37533550000001,남부,서귀포시,064-721-2323
P_0684,토담집,식당,음식점,"음식점 > 한식 > 해물,생선 > 장어",제주특별자치도 서귀포시 동홍중앙로 31,제주특별자치도 서귀포시 동홍동 648-10,33.253488300000001,126.5716723,남부,서귀포시,064-733-7707
P_0685,토평골,식당,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",제주특별자치도 서귀포시 중산간동로 7715,제주특별자치도 서귀포시 토평동 1245-7,33.2681167,126.5917456,남부,서귀포시,064-732-9295
P_0686,토평해뜨는집,식당,음식점,"음식점 > 한식 > 육류,고기 > 갈비",제주특별자치도 서귀포시 중산간동로 7716,제주특별자치도 서귀포시 토평동 1244-2,33.268407799999999,126.5917908,남부,서귀포시,064-763-2001
P_0687,통낭식당,식당,음식점,"음식점 > 한식 > 육류,고기 > 오리",제주특별자치도 서귀포시 신서귀로 52,제주특별자치도 서귀포시 서호동 1469-1,33.253445399999997,126.5116913,남부,서귀포시,064-793-4520
P_0688,틴우드맨,식당,음식점,음식점 > 양식,제주특별자치도 서귀포시 남원읍 태위로679번길 11,제주특별자치도 서귀포시 남원읍 남원리 180-3,33.2802419,126.7186638,남부,서귀포시,010-9747-0059
P_0689,팔도강산,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 태위로 82,제주특별자치도 서귀포시 남원읍 위미리 3156-2,33.273957899999999,126.656263,남부,서귀포시,064-764-0168
P_0690,팔마식당,식당,음식점,"음식점 > 한식 > 찌개,전골",제주특별자치도 서귀포시 홍중로 6,제주특별자치도 서귀포시 서홍동 441-8,33.253408200000003,126.55909990000001,남부,서귀포시,064-733-1028
P_0691,팡팡식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 동홍로 46-2,제주특별자치도 서귀포시 동홍동 449,33.252506699999998,126.5678451,남부,서귀포시,
P_0692,풍년떡집,식당,쇼핑,"음식점 > 간식 > 떡,한과",제주특별자치도 서귀포시 대정읍 영서중로13번길 9,제주특별자치도 서귀포시 대정읍 하모리 822-12,33.221963700000003,126.2546852,남부,서귀포시,
P_0693,풍년식당,식당,음식점,음식점 > 한식 > 국수,제주특별자치도 서귀포시 토평서로11번길 142,제주특별자치도 서귀포시 동홍동 779-1,33.267780500000001,126.5737554,남부,서귀포시,064-733-8580
P_0694,풍로 서귀포 중문점,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 중문관광로 23,제주특별자치도 서귀포시 색달동 2511-1,33.256075600000003,126.4147828,남부,서귀포시,064-739-0826
P_0695,플라워웨이브,식당,카페,"음식점 > 간식 > 제과,베이커리",제주특별자치도 서귀포시 일주서로 993,제주특별자치도 서귀포시 색달동 2088-1,33.258361399999998,126.40452670000001,남부,서귀포시,010-7385-4664
P_0696,플로우스,식당,음식점,음식점 > 양식 > 이탈리안,제주특별자치도 서귀포시 예래해안로 550,제주특별자치도 서귀포시 상예동 592-1,33.255623499999999,126.401735,남부,서귀포시,
P_0697,피슈마라홍탕 추천해꼬막짬뽕 서귀포점,식당,음식점,,제주특별자치도 서귀포시 동문로 4,제주특별자치도 서귀포시 서귀동 287-1,33.252231459999997,126.56166469999999,남부,서귀포시,
P_0698,핀스,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 대정읍 노을해안로532번길 8,제주특별자치도 서귀포시 대정읍 무릉리 4065-1,33.263555799999999,126.1822164,남부,서귀포시,0507-1355-4085
P_0699,하라케케,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 속골로 29-10,제주특별자치도 서귀포시 호근동 1638-2,33.242867599999997,126.5277074,남부,서귀포시,0507-1311-0878
P_0700,하찌,식당,음식점,음식점 > 일식 > 일식집,제주특별자치도 서귀포시 호근남로 180,제주특별자치도 서귀포시 호근동 477-4,33.245212000000002,126.5370977,남부,서귀포시,064-738-8688
P_0701,하효소머리국밥,식당,음식점,음식점 > 한식 > 국밥,제주특별자치도 서귀포시 효돈로 174,제주특별자치도 서귀포시 하효동 142-2,33.263541099999998,126.6173514,남부,서귀포시,064-732-2241
P_0702,한라네김밥,식당,음식점,음식점 > 분식,제주특별자치도 서귀포시 일주동로 8697,제주특별자치도 서귀포시 서귀동 301-3,33.252676000000001,126.559251,남부,서귀포시,064-763-7360
P_0703,한라생얼큰이 서귀포점,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 중정로5번길 14,제주특별자치도 서귀포시 서귀동 320-15,33.248550600000002,126.5580599,남부,서귀포시,064-733-6906
P_0704,할렘버거,식당,음식점,음식점 > 양식 > 햄버거,제주특별자치도 서귀포시 남원읍 서의로154번길 69,제주특별자치도 서귀포시 남원읍 의귀리 1270-3,33.2995758,126.7132737,남부,서귀포시,0502-5550-1991
P_0705,항구식당,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 서귀포시 대정읍 하모항구로 64,제주특별자치도 서귀포시 대정읍 하모리 770-7,33.219168799999998,126.2511045,남부,서귀포시,064-794-2254
P_0706,항구쌀국수,식당,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,제주특별자치도 서귀포시 칠십리로 67,제주특별자치도 서귀포시 서귀동 788-5,33.239741299999999,126.5635412,남부,서귀포시,064-767-8971
P_0707,항아리 밥집국수집,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 태위로682번길 2,제주특별자치도 서귀포시 남원읍 남원리 107-2,33.2790885,126.7193252,남부,서귀포시,064-764-2603
P_0708,해바라기 식당,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 남원읍 한신로 280,제주특별자치도 서귀포시 남원읍 의귀리 767-3,33.3123583,126.71991970000001,남부,서귀포시,064-764-9909
P_0709,해심가든,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 천제연로 203-4,제주특별자치도 서귀포시 중문동 2018-8,33.251939700000001,126.4265448,남부,서귀포시,064-738-2820
P_0710,해피라떼클럽,식당,,음식점 > 카페,제주특별자치도 서귀포시 신서귀로97번길 45,제주특별자치도 서귀포시 강정동 159-1,33.254566439999998,126.50717280000001,남부,서귀포시,
P_0711,행복한 시저네,식당,음식점,음식점 > 한식,제주특별자치도 서귀포시 막동산로 5-4,제주특별자치도 서귀포시 호근동 1831-6,33.256766900000002,126.52522089999999,남부,서귀포시,0507-1344-0755
P_0712,행운숯불갈비,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 서귀포시 부두로 12,제주특별자치도 서귀포시 서귀동 575-4,33.244113200000001,126.5650158,남부,서귀포시,064-733-0122
P_0713,허니문하우스,식당,카페,음식점 > 카페,제주특별자치도 서귀포시 칠십리로 228-13,제주특별자치도 서귀포시 토평동 511,33.244168600000002,126.5788649,남부,서귀포시,070-4277-9922
P_0714,허니제과,식당,카페,"음식점 > 간식 > 제과,베이커리",제주특별자치도 서귀포시 대정읍 서광남로 77,제주특별자치도 서귀포시 대정읍 구억리 365-5,33.280348400000001,126.3017742,남부,서귀포시,
